15, 298, nobu_s_bot, 97254725@N06
15, 299, nobu_s_bot, 134149968@N03
15, 305, nobu_s_bot, 48521548@N05
15, 309, nobu_s_bot, 10059155@N05
15, 321, nobu_s_bot, 60499765@N00
15, 324, nobu_s_bot, 135609862@N05
15, 337, nobu_s_bot, 69624298@N05
15, 346, nobu_s_bot, 125815838@N02
15, 353, nobu_s_bot, 147073130@N02
15, 355, nobu_s_bot, 145332451@N02
15, 359, nobu_s_bot, 130590824@N02
15, 370, nobu_s_bot, 115246505@N04
15, 371, nobu_s_bot, 38660509@N08
15, 375, nobu_s_bot, 46962448@N05
15, 381, nobu_s_bot, 142418257@N03
15, 390, nobu_s_bot, 128801612@N05
15, 396, nobu_s_bot, 85710913@N04
15, 406, nobu_s_bot, 43324825@N07
15, 415, nobu_s_bot, 71153267@N03
15, 418, nobu_s_bot, 144688274@N07
15, 420, nobu_s_bot, 111385013@N04
15, 422, nobu_s_bot, 149041539@N08
15, 427, nobu_s_bot, 65908096@N05
15, 432, nobu_s_bot, 64419249@N06
15, 433, nobu_s_bot, 11164297@N04
15, 437, nobu_s_bot, 72509508@N08
15, 443, nobu_s_bot, 63704136@N00
15, 461, nobu_s_bot, 133537681@N04
15, 465, nobu_s_bot, 138103437@N06
15, 466, nobu_s_bot, 125655468@N02
15, 473, nobu_s_bot, 84875365@N08
15, 482, nobu_s_bot, 149590384@N04
15, 483, nobu_s_bot, 132882220@N02
15, 493, nobu_s_bot, 44124472651@N01
15, 503, nobu_s_bot, 13454521@N00
16, 8, Loskeepit100, 145352497@N03
16, 9, Loskeepit100, 31291728@N05
16, 13, Loskeepit100, 136120874@N07
16, 17, Loskeepit100, 10845359@N02
16, 28, Loskeepit100, 127133015@N02
16, 29, Loskeepit100, 81077673@N00
16, 36, Loskeepit100, 51132334@N07
16, 55, Loskeepit100, 85353544@N03
16, 65, Loskeepit100, 148412743@N02
16, 70, Loskeepit100, 142948584@N05
16, 75, Loskeepit100, 48765517@N00
16, 96, Loskeepit100, 93596579@N08
16, 105, Loskeepit100, 129852966@N05
16, 106, Loskeepit100, 24064062@N08
16, 114, Loskeepit100, 101187675@N08
16, 124, Loskeepit100, 53274034@N00
16, 129, Loskeepit100, 143202361@N04
16, 131, Loskeepit100, 77162714@N02
16, 167, Loskeepit100, 100465680@N08
16, 170, Loskeepit100, 77971571@N04
16, 182, Loskeepit100, 100284642@N05
16, 191, Loskeepit100, 11418280@N03
16, 202, Loskeepit100, 145273497@N08
16, 207, Loskeepit100, 144898534@N04
16, 208, Loskeepit100, 95029033@N00
16, 216, Loskeepit100, 146730106@N05
16, 220, Loskeepit100, 137677069@N08
16, 223, Loskeepit100, 126893095@N08
16, 231, Loskeepit100, 142547974@N08
16, 232, Loskeepit100, 128117853@N03
16, 234, Loskeepit100, 48932385@N07
16, 236, Loskeepit100, 143018443@N04
16, 239, Loskeepit100, 144946832@N04
16, 242, Loskeepit100, 69320437@N06
16, 250, Loskeepit100, 130466213@N08
16, 259, Loskeepit100, 23864190@N03
16, 263, Loskeepit100, 45555113@N05
16, 265, Loskeepit100, 145685914@N07
16, 266, Loskeepit100, 99667067@N03
16, 278, Loskeepit100, 73716168@N04
16, 279, Loskeepit100, 30990512@N07
16, 298, Loskeepit100, 97254725@N06
16, 299, Loskeepit100, 134149968@N03
16, 305, Loskeepit100, 48521548@N05
16, 309, Loskeepit100, 10059155@N05
16, 321, Loskeepit100, 60499765@N00
16, 324, Loskeepit100, 135609862@N05
16, 337, Loskeepit100, 69624298@N05
16, 346, Loskeepit100, 125815838@N02
16, 353, Loskeepit100, 147073130@N02
16, 355, Loskeepit100, 145332451@N02
16, 359, Loskeepit100, 130590824@N02
16, 370, Loskeepit100, 115246505@N04
16, 371, Loskeepit100, 38660509@N08
16, 375, Loskeepit100, 46962448@N05
16, 381, Loskeepit100, 142418257@N03
16, 390, Loskeepit100, 128801612@N05
16, 396, Loskeepit100, 85710913@N04
16, 406, Loskeepit100, 43324825@N07
16, 415, Loskeepit100, 71153267@N03
16, 418, Loskeepit100, 144688274@N07
16, 420, Loskeepit100, 111385013@N04
16, 422, Loskeepit100, 149041539@N08
16, 427, Loskeepit100, 65908096@N05
16, 432, Loskeepit100, 64419249@N06
